origin_station_complex_name,day_of_week,hour_of_day,avg(sum_estimated_average_ridership)
96 St (6),Sunday,11,287.1458416666666
96 St (6),Sunday,12,343.1748
96 St (6),Sunday,13,341.7544333333333
96 St (6),Sunday,14,350.39970833333336
96 St (6),Sunday,15,372.8774416666667
96 St (6),Sunday,16,348.5552166666667
96 St (6),Sunday,17,302.996975
96 St (6),Sunday,18,270.27613333333335
96 St (6),Sunday,19,265.9728666666667
96 St (6),Sunday,20,168.638125
96 St (6),Sunday,21,110.76766666666667
96 St (6),Sunday,22,94.60710833333333
96 St (6),Sunday,23,74.89836666666667
96 St (6),Thursday,0,43.839949999999995
96 St (6),Thursday,1,17.096808333333335
96 St (6),Thursday,2,9.803833333333333
96 St (6),Thursday,3,8.946591666666665
96 St (6),Thursday,4,12.875166666666665
96 St (6),Thursday,5,57.880625
96 St (6),Thursday,6,208.876125
96 St (6),Thursday,7,727.6585416666668
96 St (6),Thursday,8,1184.0311333333332
96 St (6),Thursday,9,740.4083499999998
96 St (6),Thursday,10,529.6548833333334
96 St (6),Thursday,11,570.3230583333334
96 St (6),Thursday,12,550.736
96 St (6),Thursday,13,609.3755333333334
96 St (6),Thursday,14,907.9584916666668
96 St (6),Thursday,15,1312.3640583333333
96 St (6),Thursday,16,1615.7488833333337
96 St (6),Thursday,17,1592.5500499999998
96 St (6),Thursday,18,950.4978083333334
96 St (6),Thursday,19,676.31325
96 St (6),Thursday,20,395.8392666666666
96 St (6),Thursday,21,239.0707166666667
96 St (6),Thursday,22,171.74682500000003
96 St (6),Thursday,23,136.672125
96 St (6),Tuesday,0,39.123725
96 St (6),Tuesday,1,16.617791666666665
96 St (6),Tuesday,2,10.787374999999999
96 St (6),Tuesday,3,8.221300000000001
96 St (6),Tuesday,4,12.683616666666666
96 St (6),Tuesday,5,61.07285000000001
96 St (6),Tuesday,6,211.84004166666662
96 St (6),Tuesday,7,755.9395833333333
96 St (6),Tuesday,8,1268.7701749999999
96 St (6),Tuesday,9,770.2147583333334
96 St (6),Tuesday,10,528.4770500000001
96 St (6),Tuesday,11,563.232425
96 St (6),Tuesday,12,543.2556333333333
96 St (6),Tuesday,13,601.5809333333335
96 St (6),Tuesday,14,903.3438416666668
96 St (6),Tuesday,15,1325.7992333333334
96 St (6),Tuesday,16,1615.49095
96 St (6),Tuesday,17,1609.7225499999997
96 St (6),Tuesday,18,920.6647333333332
96 St (6),Tuesday,19,653.8238333333334
96 St (6),Tuesday,20,372.3373000000001
96 St (6),Tuesday,21,226.59023333333334
96 St (6),Tuesday,22,163.33385833333332
96 St (6),Tuesday,23,129.0677333333333
96 St (6),Wednesday,0,38.81271666666667
96 St (6),Wednesday,1,17.26785
96 St (6),Wednesday,2,10.269791666666665
96 St (6),Wednesday,3,8.891258333333333
96 St (6),Wednesday,4,14.2461
96 St (6),Wednesday,5,62.22055833333334
96 St (6),Wednesday,6,213.53655000000003
96 St (6),Wednesday,7,759.2906333333334
96 St (6),Wednesday,8,1268.5332666666666
96 St (6),Wednesday,9,762.0390583333334
96 St (6),Wednesday,10,530.7083333333334
96 St (6),Wednesday,11,571.9702166666667
96 St (6),Wednesday,12,563.289775
96 St (6),Wednesday,13,601.9544
96 St (6),Wednesday,14,925.0965000000001
96 St (6),Wednesday,15,1324.1362166666668
96 St (6),Wednesday,16,1612.602525
96 St (6),Wednesday,17,1596.1692416666667
96 St (6),Wednesday,18,939.5528916666667
96 St (6),Wednesday,19,656.9162083333333
96 St (6),Wednesday,20,367.08168333333333
96 St (6),Wednesday,21,229.04224166666668
96 St (6),Wednesday,22,159.80887499999997
96 St (6),Wednesday,23,135.88101666666668
"96 St (C,B)",Friday,0,20.033616666666667
"96 St (C,B)",Friday,1,3.8291500000000003
"96 St (C,B)",Friday,2,3.3875499999999996
"96 St (C,B)",Friday,3,2.0207916666666668
"96 St (C,B)",Friday,4,4.320783333333334
"96 St (C,B)",Friday,5,15.491058333333333
"96 St (C,B)",Friday,6,90.36426666666665
"96 St (C,B)",Friday,7,319.85687499999995
"96 St (C,B)",Friday,8,501.91377499999993
"96 St (C,B)",Friday,9,371.2827333333333
"96 St (C,B)",Friday,10,289.5870916666666
"96 St (C,B)",Friday,11,312.82306666666665
"96 St (C,B)",Friday,12,343.477775
"96 St (C,B)",Friday,13,369.72043333333335
"96 St (C,B)",Friday,14,488.86475
"96 St (C,B)",Friday,15,756.6523416666668
"96 St (C,B)",Friday,16,792.227625
"96 St (C,B)",Friday,17,808.7456416666665
"96 St (C,B)",Friday,18,597.183425
"96 St (C,B)",Friday,19,361.60231666666664
"96 St (C,B)",Friday,20,235.62754999999993
"96 St (C,B)",Friday,21,135.98078333333333
"96 St (C,B)",Friday,22,92.81619166666665
"96 St (C,B)",Friday,23,70.89297499999999
"96 St (C,B)",Monday,0,18.117316666666664
"96 St (C,B)",Monday,1,4.337433333333334
"96 St (C,B)",Monday,2,2.058333333333333
"96 St (C,B)",Monday,3,1.327290909090909
"96 St (C,B)",Monday,4,3.9458
"96 St (C,B)",Monday,5,15.453899999999999
"96 St (C,B)",Monday,6,86.09657499999999
"96 St (C,B)",Monday,7,349.3188
"96 St (C,B)",Monday,8,614.5998166666667
"96 St (C,B)",Monday,9,402.1285166666666
"96 St (C,B)",Monday,10,276.3331666666667
"96 St (C,B)",Monday,11,276.23899166666666
"96 St (C,B)",Monday,12,304.61206666666664
"96 St (C,B)",Monday,13,327.39981666666665
"96 St (C,B)",Monday,14,416.73296666666664
"96 St (C,B)",Monday,15,661.9051416666666
"96 St (C,B)",Monday,16,783.8195166666668
"96 St (C,B)",Monday,17,791.9417833333333
"96 St (C,B)",Monday,18,557.7720833333334
"96 St (C,B)",Monday,19,326.3605916666667
"96 St (C,B)",Monday,20,206.11291666666662
"96 St (C,B)",Monday,21,111.56950833333333
"96 St (C,B)",Monday,22,68.01535
"96 St (C,B)",Monday,23,46.604425
"96 St (C,B)",Saturday,0,26.84668333333333
"96 St (C,B)",Saturday,1,7.695933333333333
"96 St (C,B)",Saturday,2,4.879374999999999
"96 St (C,B)",Saturday,3,3.4376916666666664
"96 St (C,B)",Saturday,4,3.537291666666667
"96 St (C,B)",Saturday,5,5.149933333333333
"96 St (C,B)",Saturday,6,22.228683333333333
"96 St (C,B)",Saturday,7,61.751775
"96 St (C,B)",Saturday,8,103.19350000000003
"96 St (C,B)",Saturday,9,147.85709166666666
"96 St (C,B)",Saturday,10,196.73745833333336
"96 St (C,B)",Saturday,11,254.97042499999998
"96 St (C,B)",Saturday,12,301.3842916666667
"96 St (C,B)",Saturday,13,326.33625
"96 St (C,B)",Saturday,14,311.89655
"96 St (C,B)",Saturday,15,341.22853333333336
"96 St (C,B)",Saturday,16,334.5886583333334
"96 St (C,B)",Saturday,17,339.4750833333333
"96 St (C,B)",Saturday,18,311.220475
"96 St (C,B)",Saturday,19,243.36069166666672
"96 St (C,B)",Saturday,20,157.05780833333336
"96 St (C,B)",Saturday,21,108.0918333333333
"96 St (C,B)",Saturday,22,86.20010833333333
"96 St (C,B)",Saturday,23,63.35547499999999
"96 St (C,B)",Sunday,0,26.9627
"96 St (C,B)",Sunday,1,7.199958333333334
"96 St (C,B)",Sunday,2,4.2209
"96 St (C,B)",Sunday,3,2.9957583333333333
"96 St (C,B)",Sunday,4,2.462483333333333
"96 St (C,B)",Sunday,5,3.504183333333333
"96 St (C,B)",Sunday,6,13.216925000000003
"96 St (C,B)",Sunday,7,41.853366666666666
"96 St (C,B)",Sunday,8,85.98445
"96 St (C,B)",Sunday,9,127.85596666666667
"96 St (C,B)",Sunday,10,183.81521666666666
"96 St (C,B)",Sunday,11,230.58340833333327
"96 St (C,B)",Sunday,12,289.269825
"96 St (C,B)",Sunday,13,314.42288333333335
"96 St (C,B)",Sunday,14,313.3034666666667
"96 St (C,B)",Sunday,15,311.8655
"96 St (C,B)",Sunday,16,306.74941666666666
"96 St (C,B)",Sunday,17,281.2325333333333
"96 St (C,B)",Sunday,18,246.4899916666666
"96 St (C,B)",Sunday,19,187.73615833333335
"96 St (C,B)",Sunday,20,119.70364166666666
"96 St (C,B)",Sunday,21,74.41595833333332
"96 St (C,B)",Sunday,22,54.709666666666664
"96 St (C,B)",Sunday,23,39.894325
"96 St (C,B)",Thursday,0,19.366883333333334
"96 St (C,B)",Thursday,1,3.920683333333334
"96 St (C,B)",Thursday,2,1.8250000000000002
"96 St (C,B)",Thursday,3,1.558366666666667
"96 St (C,B)",Thursday,4,3.6290750000000003
"96 St (C,B)",Thursday,5,15.096074999999999
"96 St (C,B)",Thursday,6,96.29939166666668
"96 St (C,B)",Thursday,7,404.14102500000007
"96 St (C,B)",Thursday,8,710.4737916666667
"96 St (C,B)",Thursday,9,480.754925
"96 St (C,B)",Thursday,10,312.49850833333335
"96 St (C,B)",Thursday,11,292.689475
"96 St (C,B)",Thursday,12,313.13405000000006
"96 St (C,B)",Thursday,13,339.70095
"96 St (C,B)",Thursday,14,440.5659666666667
"96 St (C,B)",Thursday,15,720.5793583333334
"96 St (C,B)",Thursday,16,839.5998750000002
"96 St (C,B)",Thursday,17,877.5565166666665
"96 St (C,B)",Thursday,18,618.1605
"96 St (C,B)",Thursday,19,360.70289166666674
"96 St (C,B)",Thursday,20,227.68122499999996
"96 St (C,B)",Thursday,21,130.48319166666667
"96 St (C,B)",Thursday,22,77.72929166666667
"96 St (C,B)",Thursday,23,60.06216666666666
"96 St (C,B)",Tuesday,0,17.53399166666667
"96 St (C,B)",Tuesday,1,3.033325
"96 St (C,B)",Tuesday,2,1.3916833333333332
"96 St (C,B)",Tuesday,3,2.0750333333333333
"96 St (C,B)",Tuesday,4,2.524966666666667
"96 St (C,B)",Tuesday,5,15.108466666666667
"96 St (C,B)",Tuesday,6,105.01051666666666
"96 St (C,B)",Tuesday,7,420.4352916666666
"96 St (C,B)",Tuesday,8,757.9582416666666
"96 St (C,B)",Tuesday,9,497.60021666666665
"96 St (C,B)",Tuesday,10,315.8238083333334
"96 St (C,B)",Tuesday,11,302.38345
"96 St (C,B)",Tuesday,12,314.63004166666667
"96 St (C,B)",Tuesday,13,345.56925
"96 St (C,B)",Tuesday,14,433.08482499999997
"96 St (C,B)",Tuesday,15,726.731975
"96 St (C,B)",Tuesday,16,847.6817666666666
"96 St (C,B)",Tuesday,17,881.418925
"96 St (C,B)",Tuesday,18,618.1372500000001
"96 St (C,B)",Tuesday,19,358.86476666666664
"96 St (C,B)",Tuesday,20,223.20734166666668
"96 St (C,B)",Tuesday,21,122.08334166666668
"96 St (C,B)",Tuesday,22,70.65315833333334
"96 St (C,B)",Tuesday,23,47.96795
"96 St (C,B)",Wednesday,0,18.341091666666667
"96 St (C,B)",Wednesday,1,3.49175
"96 St (C,B)",Wednesday,2,2.0041499999999997
"96 St (C,B)",Wednesday,3,1.4749833333333333
"96 St (C,B)",Wednesday,4,2.4
"96 St (C,B)",Wednesday,5,16.625075
"96 St (C,B)",Wednesday,6,106.17999999999999
"96 St (C,B)",Wednesday,7,422.56810000000013
"96 St (C,B)",Wednesday,8,760.8881083333334
"96 St (C,B)",Wednesday,9,498.5493916666667
"96 St (C,B)",Wednesday,10,325.8654083333333
"96 St (C,B)",Wednesday,11,314.1708416666667
"96 St (C,B)",Wednesday,12,336.85485
"96 St (C,B)",Wednesday,13,341.5874833333333
"96 St (C,B)",Wednesday,14,428.4400416666667
"96 St (C,B)",Wednesday,15,716.103
"96 St (C,B)",Wednesday,16,843.3656416666668
"96 St (C,B)",Wednesday,17,864.6369916666666
"96 St (C,B)",Wednesday,18,601.2472
"96 St (C,B)",Wednesday,19,351.4385166666666
"96 St (C,B)",Wednesday,20,220.003325
"96 St (C,B)",Wednesday,21,121.15462500000001
"96 St (C,B)",Wednesday,22,76.42965000000001
"96 St (C,B)",Wednesday,23,50.742491666666666
96 St (Q),Friday,0,50.78020833333334
96 St (Q),Friday,1,17.954691666666665
96 St (Q),Friday,2,13.575241666666665
96 St (Q),Friday,3,15.162466666666669
96 St (Q),Friday,4,37.487425
96 St (Q),Friday,5,125.3652166666667
96 St (Q),Friday,6,341.7215333333333
96 St (Q),Friday,7,864.7147416666667
96 St (Q),Friday,8,1263.8264
96 St (Q),Friday,9,829.7136916666667
96 St (Q),Friday,10,585.7683083333334
96 St (Q),Friday,11,614.392925
96 St (Q),Friday,12,545.8781499999999
96 St (Q),Friday,13,617.58135
96 St (Q),Friday,14,742.3322583333334
96 St (Q),Friday,15,950.9615333333333
96 St (Q),Friday,16,1004.3165
96 St (Q),Friday,17,1039.0306916666666
96 St (Q),Friday,18,859.70795
96 St (Q),Friday,19,607.6988333333334
96 St (Q),Friday,20,399.2742500000001
96 St (Q),Friday,21,260.3609333333333
96 St (Q),Friday,22,223.2838
96 St (Q),Friday,23,151.5797666666667
96 St (Q),Monday,0,39.29536666666667
96 St (Q),Monday,1,17.12098333333333
96 St (Q),Monday,2,11.529225000000002
96 St (Q),Monday,3,13.791633333333332
96 St (Q),Monday,4,36.43398333333333
96 St (Q),Monday,5,119.37373333333333
96 St (Q),Monday,6,354.2039333333334
96 St (Q),Monday,7,955.7078583333331
96 St (Q),Monday,8,1596.1822000000002
96 St (Q),Monday,9,900.1456416666665
96 St (Q),Monday,10,567.6479416666666
96 St (Q),Monday,11,551.1578166666667
96 St (Q),Monday,12,488.4875833333333
96 St (Q),Monday,13,503.974275
96 St (Q),Monday,14,629.5858916666667
96 St (Q),Monday,15,835.9639916666666
96 St (Q),Monday,16,945.7362000000002
96 St (Q),Monday,17,935.5219416666665
96 St (Q),Monday,18,645.6458749999999
96 St (Q),Monday,19,407.8606833333333
96 St (Q),Monday,20,261.46949166666667
96 St (Q),Monday,21,185.68264166666665
96 St (Q),Monday,22,154.18536666666668
96 St (Q),Monday,23,105.63783333333333
96 St (Q),Saturday,0,65.83076666666666
96 St (Q),Saturday,1,26.054525
96 St (Q),Saturday,2,15.454758333333332
96 St (Q),Saturday,3,12.891824999999999
96 St (Q),Saturday,4,22.200850000000003
96 St (Q),Saturday,5,65.54401666666668
96 St (Q),Saturday,6,140.87145
96 St (Q),Saturday,7,279.9056083333334
96 St (Q),Saturday,8,384.6160499999999
96 St (Q),Saturday,9,483.9574
96 St (Q),Saturday,10,564.3221333333333
96 St (Q),Saturday,11,634.9572083333334
96 St (Q),Saturday,12,675.60815
96 St (Q),Saturday,13,668.4671333333332
96 St (Q),Saturday,14,605.354475
96 St (Q),Saturday,15,588.2265833333333
96 St (Q),Saturday,16,558.5496833333334
96 St (Q),Saturday,17,572.8555499999999
96 St (Q),Saturday,18,563.2679666666667
96 St (Q),Saturday,19,485.22790000000003
96 St (Q),Saturday,20,341.8582916666667
96 St (Q),Saturday,21,235.8285166666667
96 St (Q),Saturday,22,200.81245833333332
96 St (Q),Saturday,23,138.29684166666667
96 St (Q),Sunday,0,61.91093333333333
96 St (Q),Sunday,1,27.971575
96 St (Q),Sunday,2,13.549000000000001
96 St (Q),Sunday,3,11.841949999999999
96 St (Q),Sunday,4,18.910533333333337
96 St (Q),Sunday,5,51.49436666666667
96 St (Q),Sunday,6,118.24523333333333
96 St (Q),Sunday,7,215.9379333333333
96 St (Q),Sunday,8,295.63463333333334
96 St (Q),Sunday,9,396.64067499999993
96 St (Q),Sunday,10,537.2136
96 St (Q),Sunday,11,569.5801500000001
96 St (Q),Sunday,12,610.9825833333333
96 St (Q),Sunday,13,588.816075
96 St (Q),Sunday,14,578.9288333333333
96 St (Q),Sunday,15,501.3537083333333
96 St (Q),Sunday,16,470.3990333333333
96 St (Q),Sunday,17,401.9996833333334
96 St (Q),Sunday,18,356.96042500000004
96 St (Q),Sunday,19,272.06667500000003
96 St (Q),Sunday,20,209.73175833333335
96 St (Q),Sunday,21,151.08351666666667
96 St (Q),Sunday,22,123.1946
96 St (Q),Sunday,23,91.86528333333332
96 St (Q),Thursday,0,50.405499999999996
96 St (Q),Thursday,1,17.387408333333333
96 St (Q),Thursday,2,14.066283333333336
96 St (Q),Thursday,3,15.783508333333332
96 St (Q),Thursday,4,38.284699999999994
96 St (Q),Thursday,5,136.10195
96 St (Q),Thursday,6,376.61889166666657
96 St (Q),Thursday,7,1067.1179583333335
96 St (Q),Thursday,8,1908.9894333333332
96 St (Q),Thursday,9,1102.9569
96 St (Q),Thursday,10,649.0371916666667
96 St (Q),Thursday,11,602.8659166666667
96 St (Q),Thursday,12,515.6746416666667
96 St (Q),Thursday,13,520.4961166666668
96 St (Q),Thursday,14,684.9350916666667
96 St (Q),Thursday,15,926.6035
96 St (Q),Thursday,16,1032.3458583333334
96 St (Q),Thursday,17,1078.0863499999998
96 St (Q),Thursday,18,798.6200749999998
96 St (Q),Thursday,19,507.8120916666667
96 St (Q),Thursday,20,346.2793916666667
96 St (Q),Thursday,21,224.4946166666667
96 St (Q),Thursday,22,185.1982583333333
96 St (Q),Thursday,23,115.29111666666667
96 St (Q),Tuesday,0,44.8273
96 St (Q),Tuesday,1,16.08823333333333
96 St (Q),Tuesday,2,12.320233333333332
96 St (Q),Tuesday,3,15.433483333333335
96 St (Q),Tuesday,4,40.67573333333333
96 St (Q),Tuesday,5,138.70884166666667
96 St (Q),Tuesday,6,401.43294166666664
96 St (Q),Tuesday,7,1126.4096000000002
96 St (Q),Tuesday,8,2078.1429583333334
96 St (Q),Tuesday,9,1131.8354833333335
96 St (Q),Tuesday,10,644.9375333333334
96 St (Q),Tuesday,11,591.8325666666667
96 St (Q),Tuesday,12,505.79350000000005
96 St (Q),Tuesday,13,510.45328333333345
96 St (Q),Tuesday,14,668.610875
96 St (Q),Tuesday,15,931.9198166666669
96 St (Q),Tuesday,16,1032.6030166666667
96 St (Q),Tuesday,17,1029.6049
96 St (Q),Tuesday,18,764.6266250000002
96 St (Q),Tuesday,19,471.6078916666666
96 St (Q),Tuesday,20,315.02428333333336
96 St (Q),Tuesday,21,226.50807500000005
96 St (Q),Tuesday,22,177.52060833333329
96 St (Q),Tuesday,23,114.553225
96 St (Q),Wednesday,0,47.84673333333333
96 St (Q),Wednesday,1,16.862275
96 St (Q),Wednesday,2,13.907775
96 St (Q),Wednesday,3,15.09675
96 St (Q),Wednesday,4,40.67908333333333
96 St (Q),Wednesday,5,133.634375
96 St (Q),Wednesday,6,386.85290833333335
96 St (Q),Wednesday,7,1123.8956916666668
96 St (Q),Wednesday,8,2050.456791666667
96 St (Q),Wednesday,9,1148.2416083333335
96 St (Q),Wednesday,10,658.0741583333332
96 St (Q),Wednesday,11,625.2860166666666
96 St (Q),Wednesday,12,537.8531916666667
96 St (Q),Wednesday,13,538.9540916666667
96 St (Q),Wednesday,14,691.81605
96 St (Q),Wednesday,15,930.875625
96 St (Q),Wednesday,16,1046.4676499999998
96 St (Q),Wednesday,17,1044.6472916666667
96 St (Q),Wednesday,18,789.2311500000001
96 St (Q),Wednesday,19,488.53952499999997
96 St (Q),Wednesday,20,302.51164166666666
96 St (Q),Wednesday,21,218.38965
96 St (Q),Wednesday,22,174.81875833333334
96 St (Q),Wednesday,23,114.42844166666667
Alabama Av (J),Friday,0,12.267291666666667
Alabama Av (J),Friday,1,5.500050000000001
Alabama Av (J),Friday,2,5.558233333333334
Alabama Av (J),Friday,3,5.316825000000001
Alabama Av (J),Friday,4,13.184741666666667
Alabama Av (J),Friday,5,30.32716666666666
Alabama Av (J),Friday,6,59.98769999999999
Alabama Av (J),Friday,7,104.24849999999999
Alabama Av (J),Friday,8,92.91829166666666
Alabama Av (J),Friday,9,63.31039166666667
Alabama Av (J),Friday,10,49.144708333333334
Alabama Av (J),Friday,11,50.056691666666666
Alabama Av (J),Friday,12,59.932933333333324
Alabama Av (J),Friday,13,79.31170000000002
Alabama Av (J),Friday,14,89.67866666666664
Alabama Av (J),Friday,15,100.10654999999998
Alabama Av (J),Friday,16,105.294225
Alabama Av (J),Friday,17,100.60317499999998
Alabama Av (J),Friday,18,74.95424166666666
Alabama Av (J),Friday,19,63.532258333333345
Alabama Av (J),Friday,20,45.533475
Alabama Av (J),Friday,21,33.52011666666666
Alabama Av (J),Friday,22,25.11300833333333
Alabama Av (J),Friday,23,16.492
Alabama Av (J),Monday,0,7.553975
Alabama Av (J),Monday,1,2.6875166666666668
Alabama Av (J),Monday,2,4.897341666666667
Alabama Av (J),Monday,3,3.436354545454546
Alabama Av (J),Monday,4,9.113425
Alabama Av (J),Monday,5,32.23685833333334
Alabama Av (J),Monday,6,57.002991666666674
Alabama Av (J),Monday,7,104.44102500000001
Alabama Av (J),Monday,8,95.33868333333334
Alabama Av (J),Monday,9,64.49455833333333
Alabama Av (J),Monday,10,45.610316666666655
Alabama Av (J),Monday,11,44.79248333333333
Alabama Av (J),Monday,12,53.435083333333324
Alabama Av (J),Monday,13,64.75055833333333
Alabama Av (J),Monday,14,78.05256666666666
Alabama Av (J),Monday,15,87.22619166666665
Alabama Av (J),Monday,16,107.33073333333334
Alabama Av (J),Monday,17,108.20459999999999
Alabama Av (J),Monday,18,83.96393333333334
Alabama Av (J),Monday,19,53.324041666666666
Alabama Av (J),Monday,20,45.31659166666666
Alabama Av (J),Monday,21,25.450225000000003
Alabama Av (J),Monday,22,20.046274999999998
Alabama Av (J),Monday,23,13.645983333333332
Alabama Av (J),Saturday,0,11.318658333333332
Alabama Av (J),Saturday,1,5.7669
Alabama Av (J),Saturday,2,4.695908333333334
Alabama Av (J),Saturday,3,4.1167083333333325
Alabama Av (J),Saturday,4,5.033191666666666
Alabama Av (J),Saturday,5,9.46705
Alabama Av (J),Saturday,6,24.328608333333335
Alabama Av (J),Saturday,7,34.01176666666667
Alabama Av (J),Saturday,8,36.46639999999999
Alabama Av (J),Saturday,9,34.905475
Alabama Av (J),Saturday,10,32.420858333333335
Alabama Av (J),Saturday,11,34.93995833333334
Alabama Av (J),Saturday,12,39.010241666666666
Alabama Av (J),Saturday,13,41.606083333333345
Alabama Av (J),Saturday,14,47.20442500000001
Alabama Av (J),Saturday,15,45.3178
Alabama Av (J),Saturday,16,50.217241666666666
Alabama Av (J),Saturday,17,43.973283333333335
Alabama Av (J),Saturday,18,39.73855833333333
Alabama Av (J),Saturday,19,34.20903333333333
Alabama Av (J),Saturday,20,33.23724166666667
Alabama Av (J),Saturday,21,21.192400000000003
Alabama Av (J),Saturday,22,16.817400000000003
Alabama Av (J),Saturday,23,11.229483333333334
Alabama Av (J),Sunday,0,8.483624999999998
Alabama Av (J),Sunday,1,4.766625
Alabama Av (J),Sunday,2,3.1248166666666664
Alabama Av (J),Sunday,3,3.4333333333333336
Alabama Av (J),Sunday,4,3.18745
Alabama Av (J),Sunday,5,8.287675
Alabama Av (J),Sunday,6,16.462408333333332
Alabama Av (J),Sunday,7,25.861183333333333
Alabama Av (J),Sunday,8,29.392166666666668
Alabama Av (J),Sunday,9,25.250999999999994
Alabama Av (J),Sunday,10,25.537500000000005
Alabama Av (J),Sunday,11,28.11248333333333
Alabama Av (J),Sunday,12,31.104974999999996
Alabama Av (J),Sunday,13,37.52985833333334
Alabama Av (J),Sunday,14,37.56518333333334
Alabama Av (J),Sunday,15,39.655483333333336
Alabama Av (J),Sunday,16,34.96724166666666
Alabama Av (J),Sunday,17,31.79596666666667
Alabama Av (J),Sunday,18,31.129350000000002
Alabama Av (J),Sunday,19,27.934283333333337
Alabama Av (J),Sunday,20,24.691083333333335
Alabama Av (J),Sunday,21,16.196241666666666
Alabama Av (J),Sunday,22,13.479816666666665
Alabama Av (J),Sunday,23,8.127583333333334
Alabama Av (J),Thursday,0,12.242166666666668
Alabama Av (J),Thursday,1,5.312449999999999
Alabama Av (J),Thursday,2,4.720816666666667
Alabama Av (J),Thursday,3,4.7707500000000005
Alabama Av (J),Thursday,4,13.5249
Alabama Av (J),Thursday,5,32.789316666666664
Alabama Av (J),Thursday,6,61.150575
Alabama Av (J),Thursday,7,109.13719166666665
Alabama Av (J),Thursday,8,100.67419166666666
Alabama Av (J),Thursday,9,66.12450833333334
Alabama Av (J),Thursday,10,46.44283333333334
Alabama Av (J),Thursday,11,47.49944166666668
Alabama Av (J),Thursday,12,57.941858333333336
Alabama Av (J),Thursday,13,67.310275
Alabama Av (J),Thursday,14,85.38652499999999
Alabama Av (J),Thursday,15,96.67985833333334
Alabama Av (J),Thursday,16,114.23111666666667
Alabama Av (J),Thursday,17,112.48804166666666
